Domain,AuthProtocol,LogonType,Destination,Source,User,DateTime,LogFile,Type,EventID
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:07:11,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:07:11,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:07:28,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:07:28,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:08:27,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:09:03,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:09:12,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:09:12,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:09:29,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:09:29,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:10:28,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:11:04,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:11:14,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:11:14,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:11:30,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:11:30,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:12:29,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:13:05,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:13:15,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:13:15,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:13:31,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:13:31,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:14:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:14:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:14:30,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:15:06,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:15:16,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:15:16,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:15:32,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:15:32,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:16:31,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,01/02/2016 14:17:03,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:17:07,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:17:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:17:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,01/02/2016 14:17:27,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:17:33,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:17:33,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:18:32,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:19:08,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:19:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:19:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:19:34,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:19:34,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:20:33,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:21:09,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:21:19,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:21:19,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:21:35,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:21:35,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:22:34,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:23:10,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:23:20,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:23:20,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:23:36,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:23:36,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:24:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:24:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:24:35,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:25:11,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:25:21,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:25:21,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:25:37,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:25:37,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:26:36,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:27:12,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:27:22,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:27:22,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:27:38,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:27:38,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:28:37,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,01/02/2016 14:29:03,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:29:13,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:29:23,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:29:23,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,01/02/2016 14:29:27,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:29:39,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:29:39,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:30:38,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:31:14,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:31:24,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:31:24,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:31:40,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:31:40,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:32:39,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:33:15,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:33:25,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:33:25,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:33:41,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:33:41,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:34:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:34:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:34:40,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:35:16,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:35:26,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:35:26,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:35:42,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:35:42,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:36:41,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:37:17,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:37:27,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:37:27,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:37:43,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:37:43,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:38:42,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:39:18,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:39:28,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:39:28,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:39:44,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:39:44,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:40:43,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,01/02/2016 14:41:03,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:41:19,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,01/02/2016 14:41:27,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:41:29,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:41:29,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:41:45,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:41:45,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:42:44,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:43:20,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:43:30,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:43:30,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:43:46,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:43:46,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:44:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,01/02/2016 14:44:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:44:45,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:45:21,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:45:31,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:45:31,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:45:47,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:45:47,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:46:46,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:47:22,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:47:32,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,01/02/2016 14:47:32,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:47:48,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,01/02/2016 14:47:48,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,01/02/2016 14:48:47,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,01/02/2016 14:49:23,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
